:LABEL,id,ifc_type
IfcCartesianTransformationOperator3D,#21917,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#21920,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#21968,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#21971,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22020,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22023,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22072,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22075,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22124,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22127,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22176,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22179,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22228,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22231,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22280,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22283,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22332,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22335,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22384,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22387,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22436,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#22439,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#23149,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#23152,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#23238,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#23241,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#26928,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#26931,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#29085,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#29088,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#29114,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#29117,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31228,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31231,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31300,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31303,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31329,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31332,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31358,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31361,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31387,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#31390,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#35306,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#35309,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#35401,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#35404,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#35773,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#35844,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36115,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36141,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36413,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36484,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36487,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36513,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36516,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36542,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36545,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36571,IFCCARTESIANTRANSFORMATIONOPERATOR3D
IfcCartesianTransformationOperator3D,#36574,IFCCARTESIANTRANSFORMATIONOPERATOR3D
