:LABEL,id,ifc_type,name,numeric_value,property_name,text_value
IfcPropertySingleValue,#16532,IFCPROPERTYSINGLEVALUE,Length,4.024,Length,
IfcPropertySingleValue,#16533,IFCPROPERTYSINGLEVALUE,Backsplash Visibility,False,Backsplash Visibility,
IfcPropertySingleValue,#16534,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16535,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : 127mm Slab on Grade
IfcPropertySingleValue,#16536,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16537,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16538,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16539,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16540,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16541,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16542,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16564,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16565,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : 127mm Slab on Grade
IfcPropertySingleValue,#16566,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16567,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16568,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16569,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16570,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16571,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16572,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16590,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16591,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : 127mm Slab on Grade
IfcPropertySingleValue,#16592,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16593,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16594,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16595,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16596,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16597,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16598,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16616,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16617,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : 127mm Slab on Grade
IfcPropertySingleValue,#16618,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16619,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16620,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16621,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16622,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16623,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16624,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16642,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16643,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16644,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16645,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16646,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16647,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16648,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16649,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16650,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16668,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16669,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16670,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16671,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16672,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16673,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16674,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16675,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16676,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16694,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16695,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16696,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16697,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16698,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16699,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16700,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16701,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16702,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16720,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16721,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16722,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16723,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16724,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16725,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16726,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16727,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16728,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16849,IFCPROPERTYSINGLEVALUE,Length,3.0,Length,
IfcPropertySingleValue,#16850,IFCPROPERTYSINGLEVALUE,Sink Location,1.500000000000001,Sink Location,
IfcPropertySingleValue,#16851,IFCPROPERTYSINGLEVALUE,Sink Location To Wall,0.1,Sink Location To Wall,
IfcPropertySingleValue,#16852,IFCPROPERTYSINGLEVALUE,Sink Opening Depth,0.378,Sink Opening Depth,
IfcPropertySingleValue,#16853,IFCPROPERTYSINGLEVALUE,Sink Opening Width,0.3808000000000239,Sink Opening Width,
IfcPropertySingleValue,#16854,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16855,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16856,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16857,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16858,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16859,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16860,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16861,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16862,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16885,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16886,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16887,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16888,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16889,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16890,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16891,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16892,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16893,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16915,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16916,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16917,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16918,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16919,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16920,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16921,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16922,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16923,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16941,IFCPROPERTYSINGLEVALUE,Length,4.024,Length,
IfcPropertySingleValue,#16942,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16943,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16944,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16945,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16946,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16947,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16948,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16949,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16950,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16972,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16973,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#16974,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#16975,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#16976,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#16977,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#16978,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#16979,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#16980,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#16998,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#16999,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#17000,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#17001,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#17002,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#17003,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#17004,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#17005,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#17006,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#17024,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#17025,IFCPROPERTYSINGLEVALUE,Host,,Host,Level : Level 1
IfcPropertySingleValue,#17026,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#17027,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#17028,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#17029,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#17030,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#17031,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#17032,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#17342,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#17343,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : 127mm Slab on Grade
IfcPropertySingleValue,#17344,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#17345,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#17346,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#17347,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#17348,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#17349,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#17350,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#17351,IFCPROPERTYSINGLEVALUE,Width,1.83,Width,
IfcPropertySingleValue,#17352,IFCPROPERTYSINGLEVALUE,Seat Material,,Seat Material,"Textile - Linen, Smooth"
IfcPropertySingleValue,#17353,IFCPROPERTYSINGLEVALUE,Frame Material,,Frame Material,Wood - Cherry
IfcPropertySingleValue,#17354,IFCPROPERTYSINGLEVALUE,Manufacturer,,Manufacturer,Manufacturer
IfcPropertySingleValue,#17355,IFCPROPERTYSINGLEVALUE,Assembly Description,,Assembly Description,
IfcPropertySingleValue,#17356,IFCPROPERTYSINGLEVALUE,Assembly Code,,Assembly Code,
IfcPropertySingleValue,#17357,IFCPROPERTYSINGLEVALUE,AccessibilityPerformance,,AccessibilityPerformance,AccessibilityPerformance
IfcPropertySingleValue,#17358,IFCPROPERTYSINGLEVALUE,CodePerformance,,CodePerformance,CodePerformance
IfcPropertySingleValue,#17359,IFCPROPERTYSINGLEVALUE,Area,,Area,Area
IfcPropertySingleValue,#17360,IFCPROPERTYSINGLEVALUE,Color,,Color,Color
IfcPropertySingleValue,#17361,IFCPROPERTYSINGLEVALUE,Constituents,,Constituents,Constituents
IfcPropertySingleValue,#17362,IFCPROPERTYSINGLEVALUE,Features,,Features,Features
IfcPropertySingleValue,#17363,IFCPROPERTYSINGLEVALUE,Finish,,Finish,Finish
IfcPropertySingleValue,#17364,IFCPROPERTYSINGLEVALUE,Grade,,Grade,Grade
IfcPropertySingleValue,#17365,IFCPROPERTYSINGLEVALUE,Material,,Material,Material
IfcPropertySingleValue,#17366,IFCPROPERTYSINGLEVALUE,ModelReference,,ModelReference,ModelReference
IfcPropertySingleValue,#17367,IFCPROPERTYSINGLEVALUE,NominalHeight,,NominalHeight,NominalHeight
IfcPropertySingleValue,#17368,IFCPROPERTYSINGLEVALUE,NominalLength,,NominalLength,NominalLength
IfcPropertySingleValue,#17369,IFCPROPERTYSINGLEVALUE,NominalWidth,,NominalWidth,NominalWidth
IfcPropertySingleValue,#17370,IFCPROPERTYSINGLEVALUE,ProductionYear,,ProductionYear,ProductionYear
IfcPropertySingleValue,#17371,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Reference
IfcPropertySingleValue,#17372,IFCPROPERTYSINGLEVALUE,Shape,,Shape,Shape
IfcPropertySingleValue,#17373,IFCPROPERTYSINGLEVALUE,Size,,Size,Size
IfcPropertySingleValue,#17374,IFCPROPERTYSINGLEVALUE,SustainabilityPerformance,,SustainabilityPerformance,SustainabilityPerformance
IfcPropertySingleValue,#17375,IFCPROPERTYSINGLEVALUE,WarrantyDescription,,WarrantyDescription,WarrantyDescription
IfcPropertySingleValue,#17376,IFCPROPERTYSINGLEVALUE,WarrantyDurationLabor,,WarrantyDurationLabor,WarrantyDurationLabor
IfcPropertySingleValue,#17377,IFCPROPERTYSINGLEVALUE,WarrantyDurationParts,,WarrantyDurationParts,WarrantyDurationParts
IfcPropertySingleValue,#17378,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorLabor,,WarrantyGuarantorLabor,WarrantyGuarantorLabor
IfcPropertySingleValue,#17379,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorParts,,WarrantyGuarantorParts,WarrantyGuarantorParts
IfcPropertySingleValue,#17380,IFCPROPERTYSINGLEVALUE,ExpectedLife,,ExpectedLife,ExpectedLife
IfcPropertySingleValue,#17381,IFCPROPERTYSINGLEVALUE,ReplacementCost,,ReplacementCost,ReplacementCost
IfcPropertySingleValue,#17382,IFCPROPERTYSINGLEVALUE,AssetAccountingType,,AssetAccountingType,NONFIXED
IfcPropertySingleValue,#17383,IFCPROPERTYSINGLEVALUE,ModelLabel,,ModelLabel,ModelLabel
IfcPropertySingleValue,#17384,IFCPROPERTYSINGLEVALUE,OmniClass Number,,OmniClass Number,23.40.20.14.14.14
IfcPropertySingleValue,#17385,IFCPROPERTYSINGLEVALUE,OmniClass Title,,OmniClass Title,"Settees, Sofas"
IfcPropertySingleValue,#17410,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#17411,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : 127mm Slab on Grade
IfcPropertySingleValue,#17412,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#17413,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#17414,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#17415,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#17416,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#17417,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#17418,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#17533,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#17534,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : 127mm Slab on Grade
IfcPropertySingleValue,#17535,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#17536,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#17537,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#17538,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#17539,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#17540,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
IfcPropertySingleValue,#17541,IFCPROPERTYSINGLEVALUE,Phase Created,,Phase Created,New Construction
IfcPropertySingleValue,#17542,IFCPROPERTYSINGLEVALUE,Top Material,,Top Material,Metal - Chrome
IfcPropertySingleValue,#17543,IFCPROPERTYSINGLEVALUE,Height,0.61,Height,
IfcPropertySingleValue,#17544,IFCPROPERTYSINGLEVALUE,Length,0.61,Length,
IfcPropertySingleValue,#17545,IFCPROPERTYSINGLEVALUE,Width,0.61,Width,
IfcPropertySingleValue,#17546,IFCPROPERTYSINGLEVALUE,Frame Material,,Frame Material,Wood - Teak
IfcPropertySingleValue,#17547,IFCPROPERTYSINGLEVALUE,Manufacturer,,Manufacturer,Manufacturer
IfcPropertySingleValue,#17548,IFCPROPERTYSINGLEVALUE,Assembly Description,,Assembly Description,
IfcPropertySingleValue,#17549,IFCPROPERTYSINGLEVALUE,Assembly Code,,Assembly Code,
IfcPropertySingleValue,#17550,IFCPROPERTYSINGLEVALUE,AccessibilityPerformance,,AccessibilityPerformance,AccessibilityPerformance
IfcPropertySingleValue,#17551,IFCPROPERTYSINGLEVALUE,CodePerformance,,CodePerformance,CodePerformance
IfcPropertySingleValue,#17552,IFCPROPERTYSINGLEVALUE,Area,,Area,Area
IfcPropertySingleValue,#17553,IFCPROPERTYSINGLEVALUE,Color,,Color,Color
IfcPropertySingleValue,#17554,IFCPROPERTYSINGLEVALUE,Constituents,,Constituents,Constituents
IfcPropertySingleValue,#17555,IFCPROPERTYSINGLEVALUE,Features,,Features,Features
IfcPropertySingleValue,#17556,IFCPROPERTYSINGLEVALUE,Finish,,Finish,Finish
IfcPropertySingleValue,#17557,IFCPROPERTYSINGLEVALUE,Grade,,Grade,Grade
IfcPropertySingleValue,#17558,IFCPROPERTYSINGLEVALUE,Material,,Material,Material
IfcPropertySingleValue,#17559,IFCPROPERTYSINGLEVALUE,ModelReference,,ModelReference,ModelReference
IfcPropertySingleValue,#17560,IFCPROPERTYSINGLEVALUE,NominalHeight,,NominalHeight,NominalHeight
IfcPropertySingleValue,#17561,IFCPROPERTYSINGLEVALUE,NominalLength,,NominalLength,NominalLength
IfcPropertySingleValue,#17562,IFCPROPERTYSINGLEVALUE,NominalWidth,,NominalWidth,NominalWidth
IfcPropertySingleValue,#17563,IFCPROPERTYSINGLEVALUE,ProductionYear,,ProductionYear,ProductionYear
IfcPropertySingleValue,#17564,IFCPROPERTYSINGLEVALUE,Reference,,Reference,Reference
IfcPropertySingleValue,#17565,IFCPROPERTYSINGLEVALUE,Shape,,Shape,Shape
IfcPropertySingleValue,#17566,IFCPROPERTYSINGLEVALUE,Size,,Size,Size
IfcPropertySingleValue,#17567,IFCPROPERTYSINGLEVALUE,SustainabilityPerformance,,SustainabilityPerformance,SustainabilityPerformance
IfcPropertySingleValue,#17568,IFCPROPERTYSINGLEVALUE,WarrantyDescription,,WarrantyDescription,WarrantyDescription
IfcPropertySingleValue,#17569,IFCPROPERTYSINGLEVALUE,WarrantyDurationLabor,,WarrantyDurationLabor,WarrantyDurationLabor
IfcPropertySingleValue,#17570,IFCPROPERTYSINGLEVALUE,WarrantyDurationParts,,WarrantyDurationParts,WarrantyDurationParts
IfcPropertySingleValue,#17571,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorLabor,,WarrantyGuarantorLabor,WarrantyGuarantorLabor
IfcPropertySingleValue,#17572,IFCPROPERTYSINGLEVALUE,WarrantyGuarantorParts,,WarrantyGuarantorParts,WarrantyGuarantorParts
IfcPropertySingleValue,#17573,IFCPROPERTYSINGLEVALUE,ExpectedLife,,ExpectedLife,ExpectedLife
IfcPropertySingleValue,#17574,IFCPROPERTYSINGLEVALUE,ReplacementCost,,ReplacementCost,ReplacementCost
IfcPropertySingleValue,#17575,IFCPROPERTYSINGLEVALUE,AssetAccountingType,,AssetAccountingType,NONFIXED
IfcPropertySingleValue,#17576,IFCPROPERTYSINGLEVALUE,ModelLabel,,ModelLabel,ModelLabel
IfcPropertySingleValue,#17577,IFCPROPERTYSINGLEVALUE,OmniClass Number,,OmniClass Number,23.40.20.14.17.24
IfcPropertySingleValue,#17578,IFCPROPERTYSINGLEVALUE,OmniClass Title,,OmniClass Title,Coffee Tables
IfcPropertySingleValue,#17603,IFCPROPERTYSINGLEVALUE,Level,,Level,Level 1
IfcPropertySingleValue,#17604,IFCPROPERTYSINGLEVALUE,Host,,Host,Floor : 127mm Slab on Grade
IfcPropertySingleValue,#17605,IFCPROPERTYSINGLEVALUE,InstallationDate,,InstallationDate,InstallationDate
IfcPropertySingleValue,#17606,IFCPROPERTYSINGLEVALUE,SerialNumber,,SerialNumber,SerialNumber
IfcPropertySingleValue,#17607,IFCPROPERTYSINGLEVALUE,WarrantyStartDate,,WarrantyStartDate,WarrantyStartDate
IfcPropertySingleValue,#17608,IFCPROPERTYSINGLEVALUE,BarCode,,BarCode,BarCode
IfcPropertySingleValue,#17609,IFCPROPERTYSINGLEVALUE,AssetIdentifier,,AssetIdentifier,AssetIdentifier
IfcPropertySingleValue,#17610,IFCPROPERTYSINGLEVALUE,TagNumber,,TagNumber,TagNumber
